﻿央视及省卫视,#genre#
第一剧场,http://117.187.54.44/gz.ucdn.10086.cn/PLTV/88888888/224/3221226124/01.m3u8?fmt=ts2hls
第一剧场,http://hdtv.haust.edu.cn/hls/dyjctv.m3u8
第一剧场,http://hls.jilu8.cn/hls/dyjctv.m3u8
第一剧场,rtmp://ivi.bupt.edu.cn/livetv/dyjctv
第一剧场,rtmp://ivi.bupt.edu.cn:1935/livetv/dyjctv
第一剧场,rtmp://58.200.131.2:1935/livetv/dyjctv
风云剧场,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225700/1/01.m3u8?fmt=ts2hls,3,01.m3u8,0,2744,0,0&
风云剧场,http://39.136.11.19/gz.ucdn.10086.cn/PLTV/88888888/224/3221225700//index.m3u8?fmt=ts2hls
风云剧场,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226107/1/index.m3u8?fmt=ts2hls
风云剧场,http://117.187.54.44/gz.ucdn.10086.cn/PLTV/88888888/224/3221226107/01.m3u8?fmt=ts2hls
风云剧场,http://hdtv.haust.edu.cn/hls/fyjctv.m3u8
怀旧剧场,http://39.136.11.19/gz.ucdn.10086.cn/PLTV/88888888/224/3221225765/1/index.m3u8?fmt=ts2hls
怀旧剧场,http://117.187.54.44/gz.ucdn.10086.cn/PLTV/88888888/224/3221225765/1/01.m3u8?fmt=ts2hls,3,01.m3u8,0,2744,0,0&
怀旧剧场,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221225765/1/index.m3u8?fmt=ts2hls
怀旧剧场,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226097/1/index.m3u8?fmt=ts2hls
怀旧剧场,http://hdtv.haust.edu.cn/hls/hjjctv.m3u8
怀旧剧场,http://hls.jilu8.cn/hls/hjjctv.m3u8#rtmp://ivi.bupt.edu.cn/livetv/hjjctv
怀旧剧场,rtmp://ivi.bupt.edu.cn:1935/livetv/hjjctv#rtmp://58.200.131.2:1935/livetv/hjjctv
兵器科技,http://39.136.11.19/gz.ucdn.10086.cn/PLTV/88888888/224/3221225676/1/index.m3u8?fmt=ts2hls
兵器科技,http://117.187.54.44/gz.ucdn.10086.cn/PLTV/88888888/224/3221225676/1/01.m3u8?fmt=ts2hls,3,01.m3u8,0,2744,0,0&
兵器科技,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226111/1/index.m3u8?fmt=ts2hls
兵器科技,http://hdtv.haust.edu.cn/hls/gfjstv.m3u8#http://hdtv.lzu6.edu.cn/hls/gfjstv.m3u8
兵器科技,rtmp://ivi.bupt.edu.cn/livetv/gfjstv#rtmp://ivi.bupt.edu.cn:1935/livetv/gfjstv
央视精品,http://39.136.11.19/gz.ucdn.10086.cn/PLTV/88888888/224/3221225675/1/index.m3u8?fmt=ts2hls
央视精品,http://117.187.54.44/gz.ucdn.10086.cn/PLTV/88888888/224/3221225675/1/01.m3u8?fmt=ts2hls,3,01.m3u8,0,2744,0,0&
央视精品,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226100/1/index.m3u8?fmt=ts2hls
风云音乐,http://39.136.11.19/gz.ucdn.10086.cn/PLTV/88888888/224/3221225698/1/index.m3u8?fmt=ts2hls
风云音乐,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226083/1/index.m3u8?fmt=ts2hls
风云音乐,http://hdtv.haust.edu.cn/hls/fyyytv.m3u8#rtmp://ivi.bupt.edu.cn:1935/livetv/fyyytv
世界地理,http://39.136.11.19/gz.ucdn.10086.cn/PLTV/88888888/224/3221225733/1/index.m3u8?fmt=ts2hls
世界地理,http://117.187.54.44/gz.ucdn.10086.cn/PLTV/88888888/224/3221225733/1/01.m3u8?fmt=ts2hls,3,01.m3u8,0,2744,0,0&
世界地理,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221225733/1/index.m3u8?fmt=ts2hls
世界地理,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226071/1/index.m3u8?fmt=ts2hls
世界地理,rtmp://ivi.bupt.edu.cn:1935/livetv/sjdltv
卫生健康,http://sxy.jingzhidh.com/gzyx.php?id=wsjk
卫生健康,http://litv2023.qwl1965.top/洧線広電/広崬厷珙/gudou.php?id=weishengjiankang_1500
女性时尚,http://39.136.11.19/gz.ucdn.10086.cn/PLTV/88888888/224/3221225699//index.m3u8?fmt=ts2hls
女性时尚,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226104/1/index.m3u8?fmt=ts2hls
女性时尚,http://hdtv.lzu6.edu.cn/hls/hls44.m3u8
风云足球,http://39.136.11.19/gz.ucdn.10086.cn/PLTV/88888888/224/3221225734/1/index.m3u8?fmt=ts2hls
风云足球,http://117.187.54.44/gz.ucdn.10086.cn/PLTV/88888888/224/3221225734/1/01.m3u8?fmt=ts2hls,3,01.m3u8,0,2744,0,0&
风云足球,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221225734/1/index.m3u8?fmt=ts2hls
风云足球,http://hdtv.haust.edu.cn/hls/fyzqtv.m3u8
风云足球,http://hls.jilu8.cn/hls/fyzqtv.m3u8
风云足球,rtmp://ivi.bupt.edu.cn/livetv/fyzqtv
风云足球,rtmp://ivi.bupt.edu.cn:1935/livetv/fyzqtv
高尔夫网球,http://39.136.11.19/gz.ucdn.10086.cn/PLTV/88888888/224/3221225674//index.m3u8?fmt=ts2hls
高尔夫网球,http://39.136.11.19/gz.ucdn.10086.cn/PLTV/88888888/224/3221226114/1/index.m3u8?fmt=ts2hls
高尔夫网球,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226114/1/01.m3u8?fmt=ts2hls,3,01.m3u8,0,2744,0,0&
央视台球,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226117/1/index.m3u8?fmt=ts2hls
央视台球,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226156/1/index.m3u8?fmt=ts2hls
央视台球,http://117.187.54.44/gz.ucdn.10086.cn/PLTV/88888888/224/3221226156/01.m3u8?fmt=ts2hls
 


 
NewTV,#genre#
NewTV江西,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225789/index.m3u8
NewTV江西,http://39.135.138.60:18890/PLTV/88888910/224/3221225979/index.m3u8
NewTV山东,http://6tt.co/sW2h
NewTV山东,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225788/index.m3u8
NewTV山东,http://39.135.135.88:80/wh7f454c46tw256343187_1715114809/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225788/index.m3u8?icpid=88888888&RTS=1594824692&from=1&hms_devid=1013
NewTV山东,http://39.135.138.60:18890/PLTV/88888910/224/3221226184/index.m3u8
NewTV安徽,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225790/index.m3u8
NewTV广东,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225791/index.m3u8
NewTV广东,http://39.135.135.50:80/wh7f454c46tw3117855351_-1349088246/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225791/index.m3u8?icpid=88888888&RTS=1594866208&from=1&hms_devid=701
NewTV广东,http://39.135.138.60:18890/PLTV/88888910/224/3221226185/index.m3u8
NewTV四川,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225793/index.m3u8
NewTV四川,http://39.135.135.88:80/wh7f454c46tw136349446_-1828816274/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225793/index.m3u8?icpid=88888888&RTS=1594824572&from=1&hms_devid=1013
NewTV四川,http://39.135.138.60:18890/PLTV/88888910/224/3221226187/index.m3u8
NewTV吉林,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225794/index.m3u8
NewTV吉林,http://39.135.135.88:80/wh7f454c46tw235348588_-1850078675/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225794/index.m3u8?icpid=88888888&RTS=1594824671&from=1&hms_devid=1013
NewTV吉林,http://39.135.138.60:18890/PLTV/88888910/224/3221226189/index.m3u8
NewTV云南,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225795/index.m3u8
NewTV云南,http://39.135.135.88:80/wh7f454c46tw210214129_-1336471357/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225795/index.m3u8?icpid=88888888&RTS=1594824646&from=1&hms_devid=1013
NewTV云南,http://39.135.138.60:18890/PLTV/88888910/224/3221226188/index.m3u8
NewTV广西,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225792/index.m3u8
NewTV广西,http://39.135.135.89:80/wh7f454c46tw182434186_-777437157/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225792/index.m3u8?icpid=88888888&RTS=1594824618&from=1&hms_devid=1013
NewTV广西,http://39.135.138.60:18890/PLTV/88888910/224/3221226186/index.m3u8
NewTV黑龙江,http://39.135.138.59:18890/PLTV/88888888/224/3221226192/index.m3u8
NewTV黑龙江,http://117.169.120.148:8080/wh7f454c46tw612544455_19181035/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221226192/index.m3u8?icpid=88888888&RTS=1594825048&from=79102&hms_devid=491&online=1594825048&vqe=3
NewTV黑龙江,http://39.135.138.60:18890/PLTV/88888910/224/3221226192/index.m3u8
NewTV魅力潇湘,http://111.13.111.242/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000006197/1.m3u8?channel-id=ystenlive&Contentid=1000000001000006197&livemode=1&stbId=4
NewTV魅力潇湘,http://111.13.111.242/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000006197/1.m3u8?channel-id=ystenlive&Contentid=1000000001000006197&livemode=1&stbId=4
NewTV魅力潇湘,http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn/000000001000/1000000001000006197/index.m3u8?channel-id=ystenlive&Contentid=1000000004000011651&livemode=1&authCode=3a&stbId=8A3603DD004735200000049573C4E39B&version=1.0&owaccmark=1000000001000006197&owchid=ystenlive&owsid=6721581571186720581
NewTV中国功夫,http://39.134.65.85:80/wh7f454c46tw1840439900_-1116310936/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8?icpid=88888888&RTS=1554599612&from=1&hms_devid=130
NewTV中国功夫,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226321/1.m3u8
NewTV中国功夫,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226298/1.m3u8
NewTV中国功夫,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226298/1.m3u8
NewTV中国功夫,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225951/1.m3u8
NewTV中国功夫,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226321/1.m3u8
NewTV中国功夫,http://117.169.120.98:8080/ysten-businessmobile/live/SD-1500k-576P-gzkongfu/1.m3u8
NewTV中国功夫,http://39.134.65.162/PLTV/88888888/224/3221225604/index.m3u8
NewTV中国功夫,http://tv01index02.jx.ysten.com:8080/ysten-businessmobile/live/SD-1500k-576P-gzkongfu/1.m3u8
NewTV古装剧场,http://117.169.120.98:8080/ysten-businessmobile/live/guzhuangjc/1.m3u8
NewTV古装剧场,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225880/index.m3u8
NewTV古装剧场,http://39.134.65.162/PLTV/88888888/224/3221225524/index.m3u8
NewTV明星大片,http://39.134.65.7:80/wh7f454c46tw1738936394_2033607545/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8?icpid=88888888&RTS=1554599511&from=1&hms_devid=29
NewTV明星大片,http://117.148.187.37/PLTV/88888888/224/3221226751/index.m3u8
NewTV明星大片,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226295/1.m3u8
NewTV明星大片,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225929/1.m3u8
NewTV明星大片,http://39.134.65.162/PLTV/88888888/224/3221225550/index.m3u8
NewTV明星大片,http://117.169.120.98:8080/ysten-businessmobile/live/mingxingdp/1.m3u8
NewTV明星大片,http://tv01index02.jx.ysten.com:8080/ysten-businessmobile/live/mingxingdp/1.m3u8
NewTV精品大剧,http://39.134.115.163:8080/PLTV/88888910/224/3221225714/index.m3u8
NewTV精品大剧,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226331/1.m3u8
NewTV精品大剧,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226291/1.m3u8
NewTV精品大剧,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225925/1.m3u8
NewTV精品大剧,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226331/1.m3u8
NewTV精品大剧,http://117.169.120.98:8080/ysten-businessmobile/live/jdaju/1.m3u8
NewTV精品大剧,http://tv01index02.jx.ysten.com:8080/ysten-businessmobile/live/jdaju/1.m3u8
NewTV精品大剧,http://39.134.65.162/PLTV/88888888/224/3221225536/index.m3u8
NewTV家庭剧场,http://112.17.40.140/PLTV/88888888/224/3221226642/index.m3u8
NewTV家庭剧场,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226330/1.m3u8
NewTV家庭剧场,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226290/1.m3u8
NewTV家庭剧场,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225918/1.m3u8
NewTV家庭剧场,http://117.169.120.98:8080/ysten-businessmobile/live/jiatingjc/1.m3u8
NewTV家庭剧场,http://39.134.176.148/PLTV/88888888/224/3221226642/index.m3u8
NewTV家庭剧场,http://tv01index02.jx.ysten.com:8080/ysten-businessmobile/live/jiatingjc/1.m3u8
NewTV家庭剧场,http://39.134.65.162/PLTV/88888888/224/3221225538/index.m3u8
NewTV欢乐剧场,http://39.135.135.81:80/wh7f454c46tw1744894462_1818032107/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8?icpid=88888888&RTS=1554599517&from=1&hms_devid=690
NewTV欢乐剧场,http://39.134.65.162/PLTV/88888888/224/3221225682/index.m3u8
NewTV军旅剧场,http://39.134.65.162/PLTV/88888888/224/3221225560/index.m3u8
NewTV军旅剧场,http://117.169.120.98:8080/ysten-businessmobile/live/junlvjc/1.m3u8
NewTV军旅剧场,http://tv01index02.jx.ysten.com:8080/ysten-businessmobile/live/junlvjc/1.m3u8
NewTV东北热剧,http://39.134.66.66/PLTV/88888888/224/3221225679/index.m3u8
NewTV东北热剧,http://39.135.135.35:80/wh7f454c46tw1751026922_1159821621/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8?icpid=88888888&RTS=1554599523&from=1&hms_devid=691
NewTV东北热剧,http://39.134.65.162/PLTV/88888888/224/3221225679/index.m3u8
NewTV东北热剧,http://39.135.135.59:80/wh7f454c46tw2960225819_-1229381161/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8?NewTV东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
NewTV超级电视剧,http://39.134.115.163:8080/PLTV/88888910/224/3221225625/index.m3u8
NewTV超级电视剧,http://39.134.115.163:8080/PLTV/88888910/224/3221225765/index.m3u8
NewTV超级电视剧,http://39.134.65.77:80/wh7f454c46tw1767967295_-1135528992/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8?icpid=88888888&RTS=1554599540&from=1&hms_devid=131
NewTV超级电视剧,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226253/1.m3u8
NewTV超级电视剧,http://39.134.65.162/PLTV/88888888/224/3221225637/index.m3u8
NewTV海外剧场,http://39.134.65.68:80/wh7f454c46tw1780045664_-196684341/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8?icpid=88888888&RTS=1554599552&from=1&hms_devid=133
NewTV海外剧场,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226325/1.m3u8
NewTV海外剧场,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226302/1.m3u8
NewTV海外剧场,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225917/1.m3u8
NewTV海外剧场,http://117.169.120.98:8080/ysten-businessmobile/live/xiqumd/1.m3u8
NewTV海外剧场,http://39.134.65.162/PLTV/88888888/224/3221225521/index.m3u8
NewTV炫舞未来,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226248/1.m3u8
NewTV炫舞未来,http://39.134.65.162/PLTV/88888888/224/3221225646/index.m3u8
NewTV爱情喜剧,http://39.134.65.83:80/wh7f454c46tw1720856652_30803368/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8?icpid=88888888&RTS=1554599493&from=1&hms_devid=137
NewTV爱情喜剧,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226322/1.m3u8
NewTV爱情喜剧,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226299/1.m3u8
NewTV爱情喜剧,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225913/1.m3u8
NewTV爱情喜剧,http://117.169.120.98:8080/ysten-businessmobile/live/aiqingxj/1.m3u8
NewTV惊悚悬疑,http://39.134.65.162/PLTV/88888888/224/3221225553/index.m3u8
NewTV惊悚悬疑,http://117.169.120.98:8080/ysten-businessmobile/live/jingsongxy/1.m3u8
NewTV惊悚悬疑,http://tv01index02.jx.ysten.com:8080/ysten-businessmobile/live/jingsongxy/1.m3u8
NewTV潮妈辣婆,http://39.134.65.81:80/wh7f454c46tw1843139764_1553247970/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8?icpid=88888888&RTS=1554599615&from=1&hms_devid=124
NewTV潮妈辣婆,http://117.148.187.37/PLTV/88888888/224/3221226666/index.m3u8
NewTV潮妈辣婆,http://39.134.65.162/PLTV/88888888/224/3221225542/index.m3u8
NewTV金牌综艺,http://39.134.65.82:80/wh7f454c46tw1819649411_659741418/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8?icpid=88888888&RTS=1554599592&from=1&hms_devid=137
NewTV金牌综艺,http://117.169.120.98:8080/ysten-businessmobile/live/saishijx/1.m3u8
NewTV金牌综艺,http://tv01index02.jx.ysten.com:8080/ysten-businessmobile/live/saishijx/1.m3u8
NewTV金牌综艺,http://39.134.65.162/PLTV/88888888/224/3221225525/index.m3u8
NewTV超级综艺,http://39.134.65.78:80/wh7f454c46tw1722648755_566757033/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8?icpid=88888888&RTS=1554599495&from=1&hms_devid=128
NewTV超级综艺,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226231/1.m3u8
NewTV超级综艺,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226127/1.m3u8
NewTV超级综艺,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225801/index.m3u8
NewTV超级综艺,http://117.169.120.98:8080/ysten-businessmobile/live/HD-8000k-1080P-NewTV03/1.m3u8
NewTV超级综艺,http://39.134.65.162/PLTV/88888888/224/3221225642/index.m3u8
NewTV精品纪录,http://39.134.65.2:80/wh7f454c46tw1734755679_896258777/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8?icpid=88888888&RTS=1554599507&from=1&hms_devid=11
NewTV精品纪录,http://39.134.65.162/PLTV/88888888/224/3221225545/index.m3u8
NewTV精品纪录,http://117.169.120.98:8080/ysten-businessmobile/live/jingpinjl/1.m3u8
NewTV精品纪录,http://tv01index02.jx.ysten.com:8080/ysten-businessmobile/live/jingpinjl/1.m3u8
NewTV精品纪录,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225888/index.m3u8
NewTV动作电影,http://39.134.65.64/wh7f454c46tw1361093236_-1833317143/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8#http://117.169.120.98:8080/ysten-businessmobile/live/dongzuody/1.m3u8
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
NewTV超级电影,http://39.134.65.2:80/wh7f454c46tw1796008427_-1232498779/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8?icpid=88888888&RTS=1554599568&from=1&hms_devid=11
NewTV超级电影,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8
NewTV超级电影,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226133/1.m3u8
NewTV超级电影,http://117.169.120.98:8080/ysten-businessmobile/live/HD-8000k-1080P-NewTV06/1.m3u8
NewTV超级电影,http://39.134.65.162/PLTV/88888888/224/3221225644/index.m3u8
NewTV精品体育,http://117.169.120.98:8080/ysten-businessmobile/live/jtiyu/1.m3u8
NewTV精品体育,http://tv01index02.jx.ysten.com:8080/ysten-businessmobile/live/jtiyu/1.m3u8
NewTV精品体育,http://39.134.65.162/PLTV/88888888/224/3221225526/index.m3u8
NewTV超级体育,http://39.134.65.72:80/wh7f454c46tw1831306733_-351349546/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8?icpid=88888888&RTS=1554599603&from=1&hms_devid=132
NewTV超级体育,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226232/1.m3u8
NewTV超级体育,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226158/1.m3u8
NewTV超级体育,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226157/1.m3u8
NewTV军事评论,http://117.169.120.98:8080/ysten-businessmobile/live/junshipl/1.m3u8
NewTV军事评论,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225890/index.m3u8
NewTV怡伴健康频道,http://39.134.65.162/PLTV/88888888/224/3221225571/index.m3u8
NewTV怡伴健康频道,http://117.169.120.98:8080/ysten-businessmobile/live/ljiankangyouyue/1.m3u8
NewTV怡伴健康频道,http://tv01index02.jx.ysten.com:8080/ysten-businessmobile/live/ljiankangyouyue/1.m3u8
NewTV怡伴健康频道,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225883/index.m3u8
NewTV农业致富,http://39.134.65.76:80/wh7f454c46tw1797746246_513080737/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8?icpid=88888888&RTS=1554599570&from=1&hms_devid=131
NewTV农业致富,http://117.169.120.98:8080/ysten-businessmobile/live/nongyezf/1.m3u8
NewTV农业致富,http://tv01index02.jx.ysten.com:8080/ysten-businessmobile/live/nongyezf/1.m3u8
NewTV武博世界频道,http://39.134.65.162/PLTV/88888888/224/3221225547/index.m3u8
NewTV武博世界频道,http://117.169.120.98:8080/ysten-businessmobile/live/SD-1500k-576P-bokesen/1.m3u8
NewTV武博世界频道,http://tv01index02.jx.ysten.com:8080/ysten-businessmobile/live/SD-1500k-576P-bokesen/1.m3u8
黑莓电影,http://39.134.65.4:80/wh7f454c46tw1749080918_-1055122425/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225667/index.m3u8?icpid=88888888&RTS=1554599521&from=1&hms_devid=4
黑莓电影,http://183.207.249.14/PLTV/3/224/3221225567/index.m3u8
黑莓电影,http://117.169.120.98:8080/ysten-businessmobile/live/jdianying/1.m3u8
黑莓电影,http://tv01index02.jx.ysten.com:8080/ysten-businessmobile/live/jdianying/1.m3u8
黑莓电影,http://tv01index01.jx.ysten.com:8080/ysten-businessmobile/live/HD-8000k-1080P-Supermovie/1.m3u8
黑莓电影,http://39.134.65.162/PLTV/88888888/224/3221225523/index.m3u8
黑莓电影,http://183.207.248.11/PLTV/3/224/3221225567/index.m3u8
 


iHOT节目系列,#genre#
爱院线,http://39.134.134.85/000000001000/6000000006000030630/1.m3u8
爱科幻,http://39.134.134.85/000000001000/6000000006000020630/1.m3u8
爱喜剧,http://39.134.134.85/000000001000/6000000006000010630/1.m3u8
爱都市,http://39.134.134.85/000000001000/6000000006000080630/1.m3u8
爱家庭,http://39.134.134.85/000000001000/6000000006000090630/1.m3u8
爱青春,http://39.134.134.85/000000001000/6000000006000100630/1.m3u8
爱江湖,http://39.134.134.85/000000001000/6000000006000110630/1.m3u8
爱浪漫,http://39.134.134.85/000000001000/6000000006000040630/1.m3u8
爱悬疑,http://39.134.134.85/000000001000/6000000006000050630/1.m3u8
爱玩具,http://39.134.134.85/000000001000/6000000006000220630/1.m3u8
爱电竞,http://39.134.134.85/000000001000/6000000006000230630/1.m3u8
爱赛车,http://39.134.134.85/000000001000/6000000006000240630/1.m3u8
爱旅行,http://39.134.134.85/000000001000/6000000006000250630/1.m3u8
爱怀旧,http://39.134.134.85/000000001000/6000000006000260630/1.m3u8
爱奇谈,http://39.134.134.85/000000001000/6000000006000270630/1.m3u8
爱动漫,http://39.134.134.85/000000001000/6000000006000280630/1.m3u8
爱体育,http://39.134.134.85/000000001000/6000000006000290630/1.m3u8
爱探索,http://39.134.134.85/000000001000/6000000006000300630/1.m3u8
爱经典,http://39.134.134.85/000000001000/6000000006000060630/1.m3u8
爱谍战,http://39.134.134.85/000000001000/6000000006000070630/1.m3u8
爱美食,http://39.134.134.85/000000001000/6000000006000120630/1.m3u8
爱娱乐,http://39.134.134.85/000000001000/6000000006000130630/1.m3u8
爱时尚,http://39.134.134.85/000000001000/6000000006000140630/1.m3u8
爱历史,http://39.134.134.85/000000001000/6000000006000150630/1.m3u8
爱科学,http://39.134.134.85/000000001000/6000000006000160630/1.m3u8
爱军武,http://39.134.134.85/000000001000/6000000006000170630/1.m3u8
爱幼教,http://39.134.134.85/000000001000/6000000006000180630/1.m3u8
爱猎奇,http://39.134.134.85/000000001000/6000000006000190630/1.m3u8
爱解密,http://39.134.134.85/000000001000/6000000006000200630/1.m3u8
爱世界,http://39.134.134.85/000000001000/6000000006000210630/1.m3u8
求索科学,http://39.134.134.85/000000001000/6000000002000032344/1.m3u8
求索纪录,http://39.134.134.85/000000001000/6000000002000032052/1.m3u8
求索生活,http://39.134.134.85/000000001000/6000000002000003382/1.m3u8
求索动物,http://39.134.134.85/000000001000/6000000002000010046/1.m3u8
 

精彩影视高清,#genre#
幸福剧场,http://home.lpfcdn.com:4000/udp/235.254.198.193:7980
幸福剧场,http://www.flzyhh.cn:4022/udp/235.254.198.193:7980
每日影院,http://home.lpfcdn.com:4000/udp/235.254.198.192:7980
每日影院,http://www.flzyhh.cn:4022/udp/235.254.198.192:7980
幸福娱乐,http://home.lpfcdn.com:4000/udp/235.254.198.195:7980
幸福娱乐,http://www.flzyhh.cn:4022/udp/235.254.198.195:7980
风尚生活,http://home.lpfcdn.com:4000/udp/235.254.198.194:7980
风尚生活,http://www.flzyhh.cn:4022/udp/235.254.198.194:7980
CHC动作电影,http://sdwhzzr.i234.me:4022/udp/239.253.230.153:8000
CHC动作电影,ttp://111.20.105.60:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC动作电影,http://61.160.152.55/live.aishang.ctlcdn.com/00000110240324_1/encoder/0/playlist.m3u8?CONTENTID=00000110240324_1
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8
CHC动作电影,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240324_1/encoder/0/playlist.m3u8?CONTENTID=00000110240324_1
CHC动作电影,http://61.160.152.55/live.aishang.ctlcdn.com/00000110240324_1/encoder/0/playlist.m3u8?CONTENTID=00000110240324_1
